,image_name,x_1,y_1,x_2,y_2,category,category_type,category_type_name,width,height,area,evaluation_status,category_encoding
82856,img/Double-Breasted_Peacoat/img_00000003.jpg,25,60,176,259,Peacoat,1,Upper Body,151,199,30049,train,8
82860,img/Double-Breasted_Peacoat/img_00000007.jpg,89,63,185,271,Peacoat,1,Upper Body,96,208,19968,train,8
82861,img/Double-Breasted_Peacoat/img_00000008.jpg,1,14,285,300,Peacoat,1,Upper Body,284,286,81224,train,8
82862,img/Double-Breasted_Peacoat/img_00000009.jpg,1,38,300,300,Peacoat,1,Upper Body,299,262,78338,train,8
82864,img/Double-Breasted_Peacoat/img_00000011.jpg,128,35,258,184,Peacoat,1,Upper Body,130,149,19370,train,8
82865,img/Double-Breasted_Peacoat/img_00000012.jpg,40,66,207,286,Peacoat,1,Upper Body,167,220,36740,train,8
82866,img/Double-Breasted_Peacoat/img_00000013.jpg,88,38,196,205,Peacoat,1,Upper Body,108,167,18036,train,8
82867,img/Double-Breasted_Peacoat/img_00000014.jpg,58,58,224,298,Peacoat,1,Upper Body,166,240,39840,train,8
82870,img/Double-Breasted_Peacoat/img_00000017.jpg,45,89,173,286,Peacoat,1,Upper Body,128,197,25216,train,8
82871,img/Double-Breasted_Peacoat/img_00000018.jpg,28,79,180,281,Peacoat,1,Upper Body,152,202,30704,train,8
82872,img/Double-Breasted_Peacoat/img_00000019.jpg,1,13,200,300,Peacoat,1,Upper Body,199,287,57113,train,8
82873,img/Double-Breasted_Peacoat/img_00000020.jpg,52,35,129,179,Peacoat,1,Upper Body,77,144,11088,train,8
82874,img/Double-Breasted_Peacoat/img_00000021.jpg,37,61,210,300,Peacoat,1,Upper Body,173,239,41347,train,8
82875,img/Double-Breasted_Peacoat/img_00000022.jpg,61,46,156,166,Peacoat,1,Upper Body,95,120,11400,train,8
82877,img/Double-Breasted_Peacoat/img_00000024.jpg,11,57,201,288,Peacoat,1,Upper Body,190,231,43890,train,8
82878,img/Double-Breasted_Peacoat/img_00000025.jpg,14,7,217,245,Peacoat,1,Upper Body,203,238,48314,train,8
82879,img/Double-Breasted_Peacoat/img_00000026.jpg,31,38,276,300,Peacoat,1,Upper Body,245,262,64190,train,8
82880,img/Double-Breasted_Peacoat/img_00000027.jpg,53,78,225,282,Peacoat,1,Upper Body,172,204,35088,train,8
82882,img/Double-Breasted_Peacoat/img_00000029.jpg,31,75,189,300,Peacoat,1,Upper Body,158,225,35550,train,8
82883,img/Double-Breasted_Peacoat/img_00000030.jpg,32,1,300,300,Peacoat,1,Upper Body,268,299,80132,train,8
82884,img/Double-Breasted_Peacoat/img_00000031.jpg,158,30,289,190,Peacoat,1,Upper Body,131,160,20960,train,8
82885,img/Double-Breasted_Peacoat/img_00000032.jpg,35,56,241,300,Peacoat,1,Upper Body,206,244,50264,train,8
82887,img/Double-Breasted_Peacoat/img_00000034.jpg,28,59,196,300,Peacoat,1,Upper Body,168,241,40488,train,8
82889,img/Double-Breasted_Peacoat/img_00000036.jpg,14,66,163,294,Peacoat,1,Upper Body,149,228,33972,train,8
82890,img/Double-Breasted_Peacoat/img_00000037.jpg,66,40,172,161,Peacoat,1,Upper Body,106,121,12826,train,8
82893,img/Double-Breasted_Peacoat/img_00000040.jpg,20,68,238,295,Peacoat,1,Upper Body,218,227,49486,train,8
82894,img/Double-Breasted_Peacoat/img_00000041.jpg,73,54,224,272,Peacoat,1,Upper Body,151,218,32918,train,8
82895,img/Double-Breasted_Peacoat/img_00000042.jpg,50,48,223,247,Peacoat,1,Upper Body,173,199,34427,train,8
82896,img/Double-Breasted_Peacoat/img_00000043.jpg,29,59,199,300,Peacoat,1,Upper Body,170,241,40970,train,8
82897,img/Double-Breasted_Peacoat/img_00000044.jpg,1,21,279,300,Peacoat,1,Upper Body,278,279,77562,train,8
82903,img/Double-Breasted_Peacoat/img_00000050.jpg,14,74,164,258,Peacoat,1,Upper Body,150,184,27600,train,8
82904,img/Double-Breasted_Peacoat/img_00000051.jpg,57,18,257,280,Peacoat,1,Upper Body,200,262,52400,train,8
82905,img/Double-Breasted_Peacoat/img_00000052.jpg,1,40,201,279,Peacoat,1,Upper Body,200,239,47800,train,8
82906,img/Double-Breasted_Peacoat/img_00000053.jpg,63,56,147,203,Peacoat,1,Upper Body,84,147,12348,train,8
82907,img/Double-Breasted_Peacoat/img_00000054.jpg,24,68,203,299,Peacoat,1,Upper Body,179,231,41349,train,8
82908,img/Double-Breasted_Peacoat/img_00000055.jpg,103,35,177,177,Peacoat,1,Upper Body,74,142,10508,train,8
82909,img/Double-Breasted_Peacoat/img_00000056.jpg,73,60,243,278,Peacoat,1,Upper Body,170,218,37060,train,8
82912,img/Double-Breasted_Peacoat/img_00000059.jpg,30,9,283,300,Peacoat,1,Upper Body,253,291,73623,train,8
82913,img/Double-Breasted_Peacoat/img_00000060.jpg,1,8,167,289,Peacoat,1,Upper Body,166,281,46646,train,8
82914,img/Double-Breasted_Peacoat/img_00000061.jpg,15,66,146,297,Peacoat,1,Upper Body,131,231,30261,train,8
82916,img/Double-Breasted_Peacoat/img_00000063.jpg,64,60,245,276,Peacoat,1,Upper Body,181,216,39096,train,8
82917,img/Double-Breasted_Peacoat/img_00000064.jpg,41,57,223,300,Peacoat,1,Upper Body,182,243,44226,train,8
82919,img/Double-Breasted_Peacoat/img_00000066.jpg,21,8,177,296,Peacoat,1,Upper Body,156,288,44928,train,8
82922,img/Double-Breasted_Peacoat/img_00000069.jpg,95,39,217,182,Peacoat,1,Upper Body,122,143,17446,train,8
82923,img/Double-Breasted_Peacoat/img_00000070.jpg,19,58,175,271,Peacoat,1,Upper Body,156,213,33228,train,8
82926,img/Double-Breasted_Peacoat/img_00000073.jpg,7,19,199,300,Peacoat,1,Upper Body,192,281,53952,train,8
82927,img/Double-Breasted_Peacoat/img_00000074.jpg,144,10,300,300,Peacoat,1,Upper Body,156,290,45240,train,8
82928,img/Double-Breasted_Peacoat/img_00000075.jpg,41,27,259,293,Peacoat,1,Upper Body,218,266,57988,train,8
82930,img/Double-Breasted_Peacoat/img_00000077.jpg,22,13,280,300,Peacoat,1,Upper Body,258,287,74046,train,8
82931,img/Double-Breasted_Peacoat/img_00000078.jpg,62,11,225,300,Peacoat,1,Upper Body,163,289,47107,train,8
82932,img/Double-Breasted_Peacoat/img_00000079.jpg,55,31,165,176,Peacoat,1,Upper Body,110,145,15950,train,8
82933,img/Double-Breasted_Peacoat/img_00000080.jpg,62,65,234,287,Peacoat,1,Upper Body,172,222,38184,train,8
82934,img/Double-Breasted_Peacoat/img_00000081.jpg,65,71,190,292,Peacoat,1,Upper Body,125,221,27625,train,8
82936,img/Double-Breasted_Peacoat/img_00000083.jpg,48,61,208,276,Peacoat,1,Upper Body,160,215,34400,train,8
82938,img/Double-Breasted_Peacoat/img_00000085.jpg,13,27,300,300,Peacoat,1,Upper Body,287,273,78351,train,8
82943,img/Double-Breasted_Peacoat/img_00000090.jpg,63,44,154,210,Peacoat,1,Upper Body,91,166,15106,train,8
82944,img/Double-Breasted_Peacoat/img_00000091.jpg,20,35,170,274,Peacoat,1,Upper Body,150,239,35850,train,8
82946,img/Double-Breasted_Peacoat/img_00000093.jpg,70,50,198,300,Peacoat,1,Upper Body,128,250,32000,train,8
82948,img/Double-Breasted_Peacoat/img_00000095.jpg,1,16,166,300,Peacoat,1,Upper Body,165,284,46860,train,8
82949,img/Double-Breasted_Peacoat/img_00000096.jpg,85,49,127,155,Peacoat,1,Upper Body,42,106,4452,train,8
82950,img/Double-Breasted_Peacoat/img_00000097.jpg,100,51,200,300,Peacoat,1,Upper Body,100,249,24900,train,8
134698,img/Ribbed_Knit_Turtleneck/img_00000002.jpg,23,61,172,202,Turtleneck,1,Upper Body,149,141,21009,train,10
134699,img/Ribbed_Knit_Turtleneck/img_00000003.jpg,1,5,300,200,Turtleneck,1,Upper Body,299,195,58305,train,10
134701,img/Ribbed_Knit_Turtleneck/img_00000005.jpg,10,1,252,300,Turtleneck,1,Upper Body,242,299,72358,train,10
134702,img/Ribbed_Knit_Turtleneck/img_00000006.jpg,1,67,300,300,Turtleneck,1,Upper Body,299,233,69667,train,10
134703,img/Ribbed_Knit_Turtleneck/img_00000007.jpg,25,75,196,300,Turtleneck,1,Upper Body,171,225,38475,train,10
134706,img/Ribbed_Knit_Turtleneck/img_00000011.jpg,13,1,209,286,Turtleneck,1,Upper Body,196,285,55860,train,10
134707,img/Ribbed_Knit_Turtleneck/img_00000012.jpg,28,46,172,285,Turtleneck,1,Upper Body,144,239,34416,train,10
134708,img/Ribbed_Knit_Turtleneck/img_00000013.jpg,1,44,215,300,Turtleneck,1,Upper Body,214,256,54784,train,10
134709,img/Ribbed_Knit_Turtleneck/img_00000014.jpg,74,24,169,153,Turtleneck,1,Upper Body,95,129,12255,train,10
134711,img/Ribbed_Knit_Turtleneck/img_00000016.jpg,53,55,185,272,Turtleneck,1,Upper Body,132,217,28644,train,10
134712,img/Ribbed_Knit_Turtleneck/img_00000017.jpg,1,45,164,286,Turtleneck,1,Upper Body,163,241,39283,train,10
134713,img/Ribbed_Knit_Turtleneck/img_00000018.jpg,6,48,120,158,Turtleneck,1,Upper Body,114,110,12540,train,10
134714,img/Ribbed_Knit_Turtleneck/img_00000019.jpg,6,49,188,300,Turtleneck,1,Upper Body,182,251,45682,train,10
134716,img/Ribbed_Knit_Turtleneck/img_00000021.jpg,146,1,300,239,Turtleneck,1,Upper Body,154,238,36652,train,10
134717,img/Ribbed_Knit_Turtleneck/img_00000022.jpg,15,1,175,300,Turtleneck,1,Upper Body,160,299,47840,train,10
134718,img/Ribbed_Knit_Turtleneck/img_00000023.jpg,79,1,159,165,Turtleneck,1,Upper Body,80,164,13120,train,10
134721,img/Ribbed_Knit_Turtleneck/img_00000026.jpg,77,57,204,300,Turtleneck,1,Upper Body,127,243,30861,train,10
134724,img/Ribbed_Knit_Turtleneck/img_00000029.jpg,38,47,187,275,Turtleneck,1,Upper Body,149,228,33972,train,10
134725,img/Ribbed_Knit_Turtleneck/img_00000030.jpg,37,1,272,300,Turtleneck,1,Upper Body,235,299,70265,train,10
134727,img/Ribbed_Knit_Turtleneck/img_00000032.jpg,1,33,200,293,Turtleneck,1,Upper Body,199,260,51740,train,10
134728,img/Ribbed_Knit_Turtleneck/img_00000033.jpg,61,1,156,140,Turtleneck,1,Upper Body,95,139,13205,train,10
134730,img/Ribbed_Knit_Turtleneck/img_00000035.jpg,92,71,207,300,Turtleneck,1,Upper Body,115,229,26335,train,10
170818,img/Frayed_Denim_Gauchos/img_00000001.jpg,31,75,89,138,Gauchos,2,Lower Body,58,63,3654,train,4
170819,img/Frayed_Denim_Gauchos/img_00000002.jpg,46,86,116,166,Gauchos,2,Lower Body,70,80,5600,train,4
170820,img/Frayed_Denim_Gauchos/img_00000003.jpg,54,1,197,226,Gauchos,2,Lower Body,143,225,32175,train,4
170822,img/Frayed_Denim_Gauchos/img_00000005.jpg,100,105,208,263,Gauchos,2,Lower Body,108,158,17064,train,4
170823,img/Frayed_Denim_Gauchos/img_00000006.jpg,97,1,200,234,Gauchos,2,Lower Body,103,233,23999,train,4
170824,img/Frayed_Denim_Gauchos/img_00000007.jpg,103,104,159,161,Gauchos,2,Lower Body,56,57,3192,train,4
170825,img/Frayed_Denim_Gauchos/img_00000008.jpg,1,1,200,221,Gauchos,2,Lower Body,199,220,43780,train,4
170826,img/Frayed_Denim_Gauchos/img_00000009.jpg,82,114,227,246,Gauchos,2,Lower Body,145,132,19140,train,4
170827,img/Frayed_Denim_Gauchos/img_00000010.jpg,200,105,260,192,Gauchos,2,Lower Body,60,87,5220,train,4
170828,img/Frayed_Denim_Gauchos/img_00000011.jpg,65,83,202,278,Gauchos,2,Lower Body,137,195,26715,train,4
170829,img/Frayed_Denim_Gauchos/img_00000012.jpg,41,1,281,286,Gauchos,2,Lower Body,240,285,68400,train,4
170830,img/Frayed_Denim_Gauchos/img_00000013.jpg,196,102,262,167,Gauchos,2,Lower Body,66,65,4290,train,4
170831,img/Frayed_Denim_Gauchos/img_00000014.jpg,1,1,300,300,Gauchos,2,Lower Body,299,299,89401,train,4
170832,img/Frayed_Denim_Gauchos/img_00000015.jpg,89,101,198,276,Gauchos,2,Lower Body,109,175,19075,train,4
170833,img/Frayed_Denim_Gauchos/img_00000016.jpg,36,154,149,242,Gauchos,2,Lower Body,113,88,9944,train,4
170834,img/Frayed_Denim_Gauchos/img_00000017.jpg,1,1,300,300,Gauchos,2,Lower Body,299,299,89401,train,4
170835,img/Frayed_Denim_Gauchos/img_00000018.jpg,52,83,119,128,Gauchos,2,Lower Body,67,45,3015,train,4
170836,img/Frayed_Denim_Gauchos/img_00000019.jpg,20,71,99,202,Gauchos,2,Lower Body,79,131,10349,train,4
170837,img/Frayed_Denim_Gauchos/img_00000020.jpg,41,1,144,270,Gauchos,2,Lower Body,103,269,27707,train,4
170839,img/Frayed_Denim_Gauchos/img_00000022.jpg,68,5,163,64,Gauchos,2,Lower Body,95,59,5605,train,4
170842,img/Frayed_Denim_Gauchos/img_00000025.jpg,83,124,171,300,Gauchos,2,Lower Body,88,176,15488,train,4
170843,img/Frayed_Denim_Gauchos/img_00000026.jpg,54,96,139,262,Gauchos,2,Lower Body,85,166,14110,train,4
170844,img/Frayed_Denim_Gauchos/img_00000027.jpg,53,1,139,239,Gauchos,2,Lower Body,86,238,20468,train,4
170847,img/Frayed_Denim_Gauchos/img_00000030.jpg,1,182,196,300,Gauchos,2,Lower Body,195,118,23010,train,4
170848,img/Frayed_Denim_Gauchos/img_00000031.jpg,47,105,102,263,Gauchos,2,Lower Body,55,158,8690,train,4
170849,img/Frayed_Denim_Gauchos/img_00000032.jpg,80,1,217,212,Gauchos,2,Lower Body,137,211,28907,train,4
170854,img/Frayed_Denim_Gauchos/img_00000037.jpg,57,82,122,253,Gauchos,2,Lower Body,65,171,11115,train,4
170855,img/Frayed_Denim_Gauchos/img_00000038.jpg,147,76,219,174,Gauchos,2,Lower Body,72,98,7056,train,4
170856,img/Frayed_Denim_Gauchos/img_00000039.jpg,1,60,299,300,Gauchos,2,Lower Body,298,240,71520,train,4
170858,img/Frayed_Denim_Gauchos/img_00000041.jpg,7,41,195,174,Gauchos,2,Lower Body,188,133,25004,train,4
170859,img/Frayed_Denim_Gauchos/img_00000042.jpg,141,85,215,203,Gauchos,2,Lower Body,74,118,8732,train,4
170861,img/Frayed_Denim_Gauchos/img_00000044.jpg,78,1,194,83,Gauchos,2,Lower Body,116,82,9512,train,4
170862,img/Frayed_Denim_Gauchos/img_00000045.jpg,43,75,93,171,Gauchos,2,Lower Body,50,96,4800,train,4
170863,img/Frayed_Denim_Gauchos/img_00000046.jpg,27,1,148,185,Gauchos,2,Lower Body,121,184,22264,train,4
170865,img/Frayed_Denim_Gauchos/img_00000048.jpg,104,120,174,276,Gauchos,2,Lower Body,70,156,10920,train,4
173203,img/Topstitched_Jodhpurs/img_00000001.jpg,63,117,149,251,Jodhpurs,2,Lower Body,86,134,11524,train,5
173206,img/Topstitched_Jodhpurs/img_00000004.jpg,81,89,143,272,Jodhpurs,2,Lower Body,62,183,11346,train,5
173207,img/Topstitched_Jodhpurs/img_00000005.jpg,1,127,200,300,Jodhpurs,2,Lower Body,199,173,34427,train,5
173208,img/Topstitched_Jodhpurs/img_00000006.jpg,1,185,205,300,Jodhpurs,2,Lower Body,204,115,23460,train,5
173210,img/Topstitched_Jodhpurs/img_00000008.jpg,42,115,134,261,Jodhpurs,2,Lower Body,92,146,13432,train,5
173211,img/Topstitched_Jodhpurs/img_00000009.jpg,87,97,110,290,Jodhpurs,2,Lower Body,23,193,4439,train,5
173214,img/Topstitched_Jodhpurs/img_00000012.jpg,56,103,136,266,Jodhpurs,2,Lower Body,80,163,13040,train,5
173215,img/Topstitched_Jodhpurs/img_00000013.jpg,4,91,112,270,Jodhpurs,2,Lower Body,108,179,19332,train,5
173216,img/Topstitched_Jodhpurs/img_00000014.jpg,57,101,160,270,Jodhpurs,2,Lower Body,103,169,17407,train,5
173218,img/Topstitched_Jodhpurs/img_00000016.jpg,87,117,145,277,Jodhpurs,2,Lower Body,58,160,9280,train,5
173220,img/Topstitched_Jodhpurs/img_00000018.jpg,149,99,207,273,Jodhpurs,2,Lower Body,58,174,10092,train,5
173222,img/Topstitched_Jodhpurs/img_00000020.jpg,50,19,150,278,Jodhpurs,2,Lower Body,100,259,25900,train,5
173224,img/Topstitched_Jodhpurs/img_00000022.jpg,49,112,137,279,Jodhpurs,2,Lower Body,88,167,14696,train,5
173225,img/Topstitched_Jodhpurs/img_00000023.jpg,1,18,200,277,Jodhpurs,2,Lower Body,199,259,51541,train,5
173226,img/Topstitched_Jodhpurs/img_00000024.jpg,133,121,170,281,Jodhpurs,2,Lower Body,37,160,5920,train,5
173227,img/Topstitched_Jodhpurs/img_00000025.jpg,42,88,136,300,Jodhpurs,2,Lower Body,94,212,19928,train,5
173228,img/Topstitched_Jodhpurs/img_00000026.jpg,48,121,139,293,Jodhpurs,2,Lower Body,91,172,15652,train,5
173229,img/Topstitched_Jodhpurs/img_00000027.jpg,119,111,177,278,Jodhpurs,2,Lower Body,58,167,9686,train,5
173230,img/Topstitched_Jodhpurs/img_00000028.jpg,1,187,204,300,Jodhpurs,2,Lower Body,203,113,22939,train,5
173231,img/Topstitched_Jodhpurs/img_00000029.jpg,60,87,118,151,Jodhpurs,2,Lower Body,58,64,3712,train,5
173232,img/Topstitched_Jodhpurs/img_00000030.jpg,1,121,106,170,Jodhpurs,2,Lower Body,105,49,5145,train,5
173233,img/Topstitched_Jodhpurs/img_00000031.jpg,66,106,143,259,Jodhpurs,2,Lower Body,77,153,11781,train,5
173234,img/Topstitched_Jodhpurs/img_00000032.jpg,110,123,158,285,Jodhpurs,2,Lower Body,48,162,7776,train,5
173235,img/Topstitched_Jodhpurs/img_00000033.jpg,1,141,200,300,Jodhpurs,2,Lower Body,199,159,31641,train,5
173236,img/Topstitched_Jodhpurs/img_00000034.jpg,57,1,142,269,Jodhpurs,2,Lower Body,85,268,22780,train,5
173237,img/Topstitched_Jodhpurs/img_00000035.jpg,50,1,158,280,Jodhpurs,2,Lower Body,108,279,30132,train,5
173239,img/Topstitched_Jodhpurs/img_00000037.jpg,87,106,101,279,Jodhpurs,2,Lower Body,14,173,2422,train,5
173240,img/Topstitched_Jodhpurs/img_00000038.jpg,1,202,200,300,Jodhpurs,2,Lower Body,199,98,19502,train,5
188216,img/Topstitched_Jodhpurs/img_00000039.jpg,245,1,300,143,Jodhpurs,2,Lower Body,55,142,7810,train,5
188219,img/Topstitched_Jodhpurs/img_00000042.jpg,77,85,125,227,Jodhpurs,2,Lower Body,48,142,6816,train,5
188220,img/Topstitched_Jodhpurs/img_00000043.jpg,79,101,135,272,Jodhpurs,2,Lower Body,56,171,9576,train,5
188222,img/Topstitched_Jodhpurs/img_00000045.jpg,72,101,128,273,Jodhpurs,2,Lower Body,56,172,9632,train,5
188638,img/Drawstring_Cargo_Capris/img_00000001.jpg,78,1,229,291,Capris,2,Lower Body,151,290,43790,train,3
188639,img/Drawstring_Cargo_Capris/img_00000002.jpg,30,17,157,258,Capris,2,Lower Body,127,241,30607,train,3
188640,img/Drawstring_Cargo_Capris/img_00000003.jpg,24,1,202,300,Capris,2,Lower Body,178,299,53222,train,3
188641,img/Drawstring_Cargo_Capris/img_00000004.jpg,87,1,217,300,Capris,2,Lower Body,130,299,38870,train,3
188642,img/Drawstring_Cargo_Capris/img_00000005.jpg,66,1,230,214,Capris,2,Lower Body,164,213,34932,train,3
188644,img/Drawstring_Cargo_Capris/img_00000007.jpg,17,1,99,253,Capris,2,Lower Body,82,252,20664,train,3
188645,img/Drawstring_Cargo_Capris/img_00000008.jpg,38,1,202,227,Capris,2,Lower Body,164,226,37064,train,3
188646,img/Drawstring_Cargo_Capris/img_00000009.jpg,62,1,183,280,Capris,2,Lower Body,121,279,33759,train,3
188647,img/Drawstring_Cargo_Capris/img_00000010.jpg,46,1,177,229,Capris,2,Lower Body,131,228,29868,train,3
188649,img/Drawstring_Cargo_Capris/img_00000012.jpg,42,1,203,267,Capris,2,Lower Body,161,266,42826,train,3
188650,img/Drawstring_Cargo_Capris/img_00000013.jpg,55,1,169,279,Capris,2,Lower Body,114,278,31692,train,3
188651,img/Drawstring_Cargo_Capris/img_00000014.jpg,1,5,103,209,Capris,2,Lower Body,102,204,20808,train,3
188652,img/Drawstring_Cargo_Capris/img_00000015.jpg,75,1,218,288,Capris,2,Lower Body,143,287,41041,train,3
188653,img/Drawstring_Cargo_Capris/img_00000016.jpg,42,1,202,277,Capris,2,Lower Body,160,276,44160,train,3
188660,img/Drawstring_Cargo_Capris/img_00000023.jpg,62,1,241,300,Capris,2,Lower Body,179,299,53521,train,3
188661,img/Drawstring_Cargo_Capris/img_00000024.jpg,49,1,251,274,Capris,2,Lower Body,202,273,55146,train,3
188663,img/Drawstring_Cargo_Capris/img_00000026.jpg,30,1,211,293,Capris,2,Lower Body,181,292,52852,train,3
188664,img/Drawstring_Cargo_Capris/img_00000027.jpg,56,10,201,294,Capris,2,Lower Body,145,284,41180,train,3
188667,img/Drawstring_Cargo_Capris/img_00000030.jpg,71,1,174,240,Capris,2,Lower Body,103,239,24617,train,3
188668,img/Drawstring_Cargo_Capris/img_00000031.jpg,88,32,220,271,Capris,2,Lower Body,132,239,31548,train,3
188669,img/Drawstring_Cargo_Capris/img_00000032.jpg,59,1,233,276,Capris,2,Lower Body,174,275,47850,train,3
188670,img/Drawstring_Cargo_Capris/img_00000033.jpg,1,1,212,300,Capris,2,Lower Body,211,299,63089,train,3
188671,img/Drawstring_Cargo_Capris/img_00000034.jpg,32,1,206,296,Capris,2,Lower Body,174,295,51330,train,3
188672,img/Drawstring_Cargo_Capris/img_00000035.jpg,17,1,298,300,Capris,2,Lower Body,281,299,84019,train,3
188673,img/Drawstring_Cargo_Capris/img_00000036.jpg,1,1,190,300,Capris,2,Lower Body,189,299,56511,train,3
188674,img/Drawstring_Cargo_Capris/img_00000037.jpg,1,1,233,300,Capris,2,Lower Body,232,299,69368,train,3
188675,img/Drawstring_Cargo_Capris/img_00000038.jpg,1,1,300,300,Capris,2,Lower Body,299,299,89401,train,3
188676,img/Drawstring_Cargo_Capris/img_00000039.jpg,83,1,228,300,Capris,2,Lower Body,145,299,43355,train,3
188677,img/Drawstring_Cargo_Capris/img_00000040.jpg,1,1,130,208,Capris,2,Lower Body,129,207,26703,train,3
188679,img/Drawstring_Cargo_Capris/img_00000042.jpg,1,1,201,300,Capris,2,Lower Body,200,299,59800,train,3
188681,img/Drawstring_Cargo_Capris/img_00000044.jpg,1,1,236,256,Capris,2,Lower Body,235,255,59925,train,3
188682,img/Drawstring_Cargo_Capris/img_00000045.jpg,57,1,256,300,Capris,2,Lower Body,199,299,59501,train,3
188683,img/Drawstring_Cargo_Capris/img_00000046.jpg,25,8,200,289,Capris,2,Lower Body,175,281,49175,train,3
188685,img/Drawstring_Cargo_Capris/img_00000048.jpg,1,1,148,300,Capris,2,Lower Body,147,299,43953,train,3
188686,img/Drawstring_Cargo_Capris/img_00000049.jpg,3,1,127,293,Capris,2,Lower Body,124,292,36208,train,3
188687,img/Drawstring_Cargo_Capris/img_00000050.jpg,55,1,114,260,Capris,2,Lower Body,59,259,15281,train,3
188688,img/Drawstring_Cargo_Capris/img_00000051.jpg,102,11,208,217,Capris,2,Lower Body,106,206,21836,train,3
188689,img/Drawstring_Cargo_Capris/img_00000052.jpg,70,1,176,287,Capris,2,Lower Body,106,286,30316,train,3
188692,img/Drawstring_Cargo_Capris/img_00000055.jpg,87,1,225,287,Capris,2,Lower Body,138,286,39468,train,3
188694,img/Drawstring_Cargo_Capris/img_00000057.jpg,46,1,184,238,Capris,2,Lower Body,138,237,32706,train,3
188695,img/Drawstring_Cargo_Capris/img_00000058.jpg,1,1,112,206,Capris,2,Lower Body,111,205,22755,train,3
188696,img/Drawstring_Cargo_Capris/img_00000059.jpg,1,29,165,300,Capris,2,Lower Body,164,271,44444,train,3
188697,img/Drawstring_Cargo_Capris/img_00000060.jpg,20,1,176,205,Capris,2,Lower Body,156,204,31824,train,3
188698,img/Drawstring_Cargo_Capris/img_00000061.jpg,1,1,225,291,Capris,2,Lower Body,224,290,64960,train,3
188699,img/Drawstring_Cargo_Capris/img_00000062.jpg,9,1,175,300,Capris,2,Lower Body,166,299,49634,train,3
188701,img/Drawstring_Cargo_Capris/img_00000064.jpg,3,6,157,293,Capris,2,Lower Body,154,287,44198,train,3
188702,img/Drawstring_Cargo_Capris/img_00000065.jpg,46,1,188,233,Capris,2,Lower Body,142,232,32944,train,3
188703,img/Drawstring_Cargo_Capris/img_00000066.jpg,1,1,169,225,Capris,2,Lower Body,168,224,37632,train,3
188704,img/Drawstring_Cargo_Capris/img_00000067.jpg,67,1,234,300,Capris,2,Lower Body,167,299,49933,train,3
188705,img/Drawstring_Cargo_Capris/img_00000068.jpg,44,1,190,156,Capris,2,Lower Body,146,155,22630,train,3
188706,img/Drawstring_Cargo_Capris/img_00000069.jpg,121,114,188,246,Capris,2,Lower Body,67,132,8844,train,3
188708,img/Drawstring_Cargo_Capris/img_00000071.jpg,30,1,164,218,Capris,2,Lower Body,134,217,29078,train,3
188709,img/Drawstring_Cargo_Capris/img_00000072.jpg,1,1,300,300,Capris,2,Lower Body,299,299,89401,train,3
188710,img/Drawstring_Cargo_Capris/img_00000073.jpg,84,1,182,277,Capris,2,Lower Body,98,276,27048,train,3
188711,img/Drawstring_Cargo_Capris/img_00000074.jpg,23,1,245,231,Capris,2,Lower Body,222,230,51060,train,3
188712,img/Drawstring_Cargo_Capris/img_00000075.jpg,73,23,183,299,Capris,2,Lower Body,110,276,30360,train,3
188713,img/Drawstring_Cargo_Capris/img_00000076.jpg,31,1,300,300,Capris,2,Lower Body,269,299,80431,train,3
240494,img/Lace-Paneled_Satin_Robe/img_00000002.jpg,83,25,193,150,Robe,3,Full Body,110,125,13750,train,9
240495,img/Lace-Paneled_Satin_Robe/img_00000003.jpg,112,30,170,116,Robe,3,Full Body,58,86,4988,train,9
240496,img/Lace-Paneled_Satin_Robe/img_00000004.jpg,1,32,208,261,Robe,3,Full Body,207,229,47403,train,9
240497,img/Lace-Paneled_Satin_Robe/img_00000005.jpg,58,40,143,153,Robe,3,Full Body,85,113,9605,train,9
240499,img/Lace-Paneled_Satin_Robe/img_00000007.jpg,1,1,200,300,Robe,3,Full Body,199,299,59501,train,9
240500,img/Lace-Paneled_Satin_Robe/img_00000008.jpg,1,1,210,149,Robe,3,Full Body,209,148,30932,train,9
240501,img/Lace-Paneled_Satin_Robe/img_00000009.jpg,1,49,300,300,Robe,3,Full Body,299,251,75049,train,9
240502,img/Lace-Paneled_Satin_Robe/img_00000010.jpg,108,31,188,205,Robe,3,Full Body,80,174,13920,train,9
240503,img/Lace-Paneled_Satin_Robe/img_00000011.jpg,1,46,200,267,Robe,3,Full Body,199,221,43979,train,9
240504,img/Lace-Paneled_Satin_Robe/img_00000012.jpg,32,26,104,134,Robe,3,Full Body,72,108,7776,train,9
240505,img/Lace-Paneled_Satin_Robe/img_00000013.jpg,35,8,256,286,Robe,3,Full Body,221,278,61438,train,9
240506,img/Lace-Paneled_Satin_Robe/img_00000014.jpg,1,53,203,262,Robe,3,Full Body,202,209,42218,train,9
240509,img/Lace-Paneled_Satin_Robe/img_00000017.jpg,6,56,225,297,Robe,3,Full Body,219,241,52779,train,9
240510,img/Lace-Paneled_Satin_Robe/img_00000019.jpg,34,50,188,291,Robe,3,Full Body,154,241,37114,train,9
240512,img/Lace-Paneled_Satin_Robe/img_00000021.jpg,67,33,158,187,Robe,3,Full Body,91,154,14014,train,9
